,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro,yield_spread,credit_spread,target_6m,target_12m
1990-01-31,0.0,5.4,127.5,61.729,3166.8,22.641,345000.0,1551.0,8.21,7.64,9.94,114.9,99.8051040568562,329.0799865722656,410.11,0.5700000000000012,1.7299999999999986,0.0,1.0
1990-02-28,0.0,5.3,128.0,62.2896,3179.2,22.108,350000.0,1437.0,8.47,7.74,10.14,114.4,99.8352683221024,331.8900146484375,416.81,0.7300000000000004,1.67,1.0,1.0
1990-03-31,0.0,5.2,128.6,62.5999,3190.1,20.418,346000.0,1289.0,8.59,7.9,10.21,114.2,99.8344458753748,339.94000244140625,393.06,0.6899999999999995,1.620000000000001,1.0,1.0
1990-04-30,0.0,5.4,128.9,62.4359,3201.6,18.582,363000.0,1248.0,8.79,7.77,10.3,114.1,99.759271405586,330.79998779296875,374.24,1.0199999999999996,1.5100000000000016,1.0,0.0
1990-05-31,0.0,5.4,129.1,62.6258,3200.6,18.237,359000.0,1212.0,8.76,7.74,10.41,114.6,99.5881768280345,361.2300109863281,369.05,1.0199999999999996,1.6500000000000004,1.0,0.0
1990-06-30,0.0,5.2,129.9,62.8382,3213.7,16.871,364000.0,1177.0,8.48,7.73,10.22,114.3,99.3014792516152,358.0199890136719,352.33,0.75,1.7400000000000002,1.0,0.0
1990-07-31,0.0,5.5,130.5,62.7284,3224.5,18.638,369000.0,1171.0,8.47,7.62,10.2,114.5,98.9049616661602,356.1499938964844,362.53,0.8500000000000005,1.7299999999999986,1.0,0.0
1990-08-31,1.0,5.7,131.6,62.9475,3242.0,27.174,394000.0,1115.0,8.75,7.45,10.41,116.5,98.4298725574931,322.5599975585937,394.73,1.2999999999999998,1.66,1.0,0.0
1990-09-30,1.0,5.9,132.5,62.9523,3254.6,33.687,404000.0,1110.0,8.89,7.36,10.64,118.4,97.9490186222729,306.04998779296875,389.32,1.5300000000000002,1.75,1.0,0.0
1990-10-31,1.0,5.9,133.4,62.5845,3259.3,35.922,440000.0,1014.0,8.72,7.17,10.74,120.8,97.5315457712368,304.0,380.74,1.5500000000000007,2.02,0.0,0.0
1990-11-30,1.0,6.2,133.7,61.7887,3262.6,32.3,462000.0,1145.0,8.39,7.06,10.62,120.1,97.2429059620302,322.2200012207031,381.73,1.330000000000001,2.229999999999998,0.0,0.0
1990-12-31,1.0,6.3,134.2,61.3352,3271.8,27.337,454000.0,969.0,8.08,6.74,10.43,118.7,97.128451321326,330.2200012207031,376.95,1.34,2.35,0.0,0.0
1991-01-31,1.0,6.4,134.7,61.1355,3287.7,24.959,462000.0,798.0,8.09,6.22,10.45,119.0,97.187954184116,343.92999267578125,383.64,1.87,2.3599999999999994,0.0,0.0
1991-02-28,1.0,6.6,134.8,60.6838,3304.5,20.523,499000.0,965.0,7.85,5.94,10.07,117.2,97.4045250001965,367.0700073242188,363.83,1.9099999999999997,2.2200000000000006,0.0,0.0
1991-03-31,1.0,6.8,134.8,60.3346,3321.9,19.86,499000.0,921.0,8.11,5.91,10.09,116.2,97.7262136538226,375.2200012207031,363.34,2.1999999999999997,1.9800000000000004,0.0,0.0
1991-04-30,0.0,6.7,135.1,60.4938,3332.4,20.823,462000.0,1001.0,8.04,5.65,9.94,116.0,98.0925700413762,375.3399963378906,358.38,2.389999999999999,1.9000000000000004,0.0,0.0
1991-05-31,0.0,6.9,135.6,61.0633,3343.0,21.24,443000.0,996.0,8.07,5.46,9.86,116.5,98.4606540761817,389.8299865722656,356.95,2.6100000000000003,1.7899999999999991,0.0,0.0
1991-06-30,0.0,6.9,136.0,61.5581,3351.9,20.195,418000.0,1036.0,8.28,5.57,9.96,116.4,98.7972700270309,371.1600036621094,366.72,2.709999999999999,1.6800000000000015,0.0,0.0
