,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro
1985-09-30,-0.36907715821755854,0.6671115616558736,-0.6049974441601284,-0.8013369941698869,-0.6451720948320384,-0.32500642285910414,0.13137798452173177,0.6134260490799123,1.462088343727649,0.799148844976047,1.5105037849541123,-0.49813905777218237,0.08988490124524004,-0.7029451052375854,-0.5347290281294605
1985-10-31,-0.36907715821755854,0.6671115616558736,-0.6000415781457947,-0.8085801206591379,-0.6432863571812998,-0.282368490460909,0.2014868374736698,1.0129447285568305,1.4190589015840502,0.8175351854062765,1.469157732109534,-0.4853515485111999,0.08609355353752347,-0.6974796830455083,-0.531193727557798
1985-11-30,-0.36907715821755854,0.6100398153857062,-0.5938467456278778,-0.8004119786018397,-0.6416932339936068,-0.2388429790055857,0.10923834674743557,0.6690552322982174,1.2668008755374682,0.8420503059799155,1.3416740691720848,-0.4773593552230859,0.09657332612878522,-0.6887590285066543,-0.5373451505524909
1985-12-31,-0.36907715821755854,0.6100398153857062,-0.5876519131099607,-0.777973986290674,-0.6393685746482998,-0.3612264759211419,0.09816852786028746,1.2860334461739642,1.0946831069630718,0.799148844976047,1.200408388619776,-0.47416247790784055,0.11846890075623309,-0.682326216598494,-0.5367795024610249
1986-01-31,-0.36907715821755854,0.43882457657520335,-0.5826960470956271,-0.764951634096467,-0.6377429387424906,-0.507438056754985,-0.07156869507598354,1.3618914232898347,1.0715134073472874,0.7899556747609325,1.152171326967768,-0.4805562325383316,0.13663204629438452,-0.6819731533999663,-0.5006063070117734
1986-02-28,-0.36907715821755854,0.7241833079260416,-0.5851739801027939,-0.7815552392238481,-0.6359872519642167,-0.7635728900485467,0.09816852786028746,1.04834511787757,0.9093255100367983,0.7868912846892274,1.0384696816451782,-0.5045328124026733,0.14286885501329127,-0.6712824001795328,-0.5127535997760061
1986-03-31,-0.36907715821755854,0.7241833079260416,-0.5926077791242944,-0.7982861400716026,-0.6327034674344822,-0.8599776307150824,0.12030816563458367,1.119145896519049,0.6048094579436353,0.6336717811039834,0.8282939130185726,-0.5269109536093926,0.13765823867937255,-0.6628230089597064,-0.5031234410187972
1986-04-30,-0.36907715821755854,0.6671115616558736,-0.5975636451386279,-0.7949425058164591,-0.6286881467471336,-0.8521601074811459,0.10185846748933683,1.263276053039203,0.44593151772111517,0.4804522775187393,0.7214832765034122,-0.538100024212752,0.12712957571680675,-0.6652097088550026,-0.5105617134215753
1986-05-31,-0.36907715821755854,0.7241833079260416,-0.5938467456278778,-0.7914927917943378,-0.6242989298014489,-0.7635046147364598,0.03543955416644818,1.0635167133007442,0.581639758327851,0.5080317881640835,0.7559383205405605,-0.5317062695822609,0.11476189779123974,-0.6568562322848811,-0.5077900377733918
1986-06-30,-0.36907715821755854,0.7241833079260416,-0.588890879613544,-0.8009169182926544,-0.6210151452717144,-0.8309264854221569,0.028059674908349437,1.0458165186403743,0.6114293721195735,0.5264181285943127,0.773165842559135,-0.5333047082398835,0.09289232609661427,-0.6543918580549233,-0.5073658017047923
